Date,construction,consumer products,energy,finance,healthcare,industrial,plantation,property,REIT,tech,telco,transport,utilities
2015-08-24,1.0359,1.7642,,1.3449,,1.476,1.5414,0.3921,,1.5795,,,
2015-08-25,1.0499,1.7752,,1.3564,,1.5009,1.5393,0.391,,1.5893,,,
2015-08-26,1.0616,1.778,,1.3686,,1.5061,1.5521,0.3932,,1.586,,,
2015-08-27,1.0833,1.8022,,1.3959,,1.5303,1.56,0.3984,,1.6241,,,
2015-08-28,1.095,1.8043,,1.4113,,1.5423,1.5667,0.4002,,1.6224,,,
2015-08-31,,,,,,,,,,,,,
2015-09-01,1.0935,1.7908,,1.4023,,1.5396,1.5561,0.4009,,1.6297,,,
2015-09-02,1.1049,1.7844,,1.3751,,1.5375,1.5689,0.4006,,1.6329,,,
2015-09-03,1.1098,1.792,,1.387,,1.5482,1.57,0.4034,,1.6544,,,
2015-09-04,1.1137,1.7881,,1.3709,,1.5442,1.564,0.4034,,1.6566,,,
2015-09-07,1.0972,1.7741,,1.3694,,1.5508,1.5592,0.4025,,1.679,,,
2015-09-08,1.0977,1.7856,,1.383,,1.555,1.5554,0.4034,,1.6933,,,
2015-09-09,1.1152,1.7959,,1.3966,,1.5612,1.5673,0.4079,,1.7238,,,
2015-09-10,1.1197,1.8097,,1.3988,,1.5624,1.5838,0.4085,,1.7172,,,
2015-09-11,1.1154,1.8154,,1.3804,,1.5633,1.5803,0.4131,,1.7172,,,
2015-09-14,1.1406,1.817,,1.4006,,1.5629,1.6228,0.4143,,1.7242,,,
2015-09-15,1.1685,1.8155,,1.4075,,1.5644,1.6332,0.417,,1.7269,,,
2015-09-16,,,,,,,,,,,,,
2015-09-17,1.1919,1.8306,,1.4325,,1.5884,1.651,0.4213,,1.7568,,,
2015-09-18,1.1894,1.8266,,1.4332,,1.593,1.6336,0.4216,,1.7609,,,
2015-09-21,1.1792,1.8183,,1.4024,,1.5854,1.6095,0.4199,,1.7352,,,
2015-09-22,1.1821,1.8159,,1.3975,,1.5916,1.6071,0.4209,,1.7452,,,
2015-09-23,1.1532,1.8154,,1.3796,,1.5814,1.5928,0.4207,,1.7379,,,
2015-09-24,,,,,,,,,,,,,
2015-09-25,1.1449,1.828,,1.3768,,1.5916,1.5958,0.4218,,1.7487,,,
2015-09-28,1.1534,1.8164,,1.3714,,1.5952,1.6016,0.4235,,1.7479,,,
2015-09-29,1.1432,1.7963,,1.3615,,1.5917,1.6054,0.4206,,1.7354,,,
2015-09-30,1.1193,1.6986,,1.3309,,1.5376,1.6187,0.4178,,1.6758,,,
2015-10-01,1.1238,1.705,,1.3368,,1.5367,1.6624,0.4178,,1.6763,,,
2015-10-02,1.1249,1.7083,,1.3348,,1.5371,1.6505,0.4155,,1.6913,,,
2015-10-05,1.1383,1.715,,1.3522,,1.5549,1.6561,0.4174,,1.7023,,,
2015-10-06,1.1471,1.7211,,1.3636,,1.5674,1.663,0.4162,,1.7243,,,
2015-10-07,1.1973,1.7393,,1.3835,,1.5897,1.6833,0.4198,,1.7385,,,
2015-10-08,1.1593,1.7346,,1.379,,1.5787,1.6722,0.4199,,1.7354,,,
2015-10-09,1.1814,1.7472,,1.3871,,1.5903,1.6873,0.4237,,1.7221,,,
2015-10-12,1.189,1.7456,,1.3864,,1.5971,1.6936,0.4261,,1.7123,,,
2015-10-13,1.1908,1.7529,,1.3962,,1.591,1.6951,0.4272,,1.7299,,,
2015-10-14,,,,,,,,,,,,,
2015-10-15,1.1772,1.7601,,1.4025,,1.5924,1.6873,0.4258,,1.7386,,,
2015-10-16,1.1759,1.7502,,1.4072,,1.5954,1.6958,0.427,,1.7544,,,
2015-10-19,1.1788,1.7488,,1.4117,,1.5984,1.6983,0.4262,,1.7615,,,
2015-10-20,1.1829,1.7469,,1.3979,,1.6003,1.6918,0.4277,,1.7528,,,
2015-10-21,1.1835,1.7453,,1.4017,,1.6093,1.7011,0.4308,,1.7985,,,
2015-10-22,1.1815,1.751,,1.3965,,1.6176,1.6978,0.4348,,1.8306,,,
2015-10-23,1.1907,1.7613,,1.3982,,1.631,1.7185,0.4363,,1.8188,,,
2015-10-26,1.1868,1.764,,1.3964,,1.6201,1.725,0.4333,,1.7956,,,
2015-10-27,1.1793,1.7616,,1.3868,,1.6174,1.7129,0.4296,,1.778,,,
2015-10-28,1.1724,1.7549,,1.3767,,1.6161,1.7091,0.4304,,1.7859,,,
2015-10-29,1.2116,1.7497,,1.3564,,1.6077,1.7031,0.4289,,1.797,,,
2015-10-30,1.2048,1.7521,,1.3539,,1.6162,1.7031,0.4292,,1.8064,,,
2015-11-02,1.198,1.747,,1.3506,,1.61,1.7009,0.4325,,1.7989,,,
2015-11-03,1.1907,1.7674,,1.3616,,1.6258,1.7062,0.4388,,1.8243,,,
2015-11-04,1.1942,1.77,,1.3674,,1.6303,1.717,0.4578,,1.8376,,,
2015-11-05,1.2009,1.7639,,1.3682,,1.6339,1.7233,0.4576,,1.8549,,,
2015-11-06,1.2002,1.7699,,1.3674,,1.6398,1.7397,0.4651,,1.8635,,,
2015-11-09,1.202,1.7677,,1.3663,,1.6426,1.7437,0.4646,,1.8877,,,
2015-11-10,,,,,,,,,,,,,
2015-11-11,1.1887,1.7629,,1.3392,,1.6398,1.7191,0.4623,,1.8695,,,
2015-11-12,1.1844,1.76,,1.3464,,1.6403,1.698,0.7582,,1.8769,,,
2015-11-13,1.1802,1.7571,,1.3442,,1.6402,1.696,0.6928,,1.8952,,,
2015-11-16,1.1423,1.7516,,1.3409,,1.6348,1.6892,0.6891,,1.87,,,
2015-11-17,1.1442,1.7616,,1.3428,,1.6454,1.6907,0.6899,,1.9022,,,
2015-11-18,1.1503,1.7651,,1.3357,,1.6466,1.6886,0.6891,,1.9109,,,
2015-11-19,1.146,1.7709,,1.3395,,1.6505,1.6825,0.6875,,1.9209,,,
2015-11-20,1.1535,1.7759,,1.3459,,1.6519,1.6928,0.6892,,1.9531,,,
2015-11-23,1.1589,1.7723,,1.3526,,1.6572,1.6938,0.6886,,1.9674,,,
2015-11-24,1.1628,1.7631,,1.3479,,1.6595,1.6958,0.6891,,1.9451,,,
2015-11-25,1.1682,1.7699,,1.352,,1.6565,1.6978,0.6858,,1.905,,,
2015-11-26,1.1764,1.7726,,1.3522,,1.6522,1.6962,0.6862,,1.9003,,,
2015-11-27,1.1667,1.7644,,1.3521,,1.6395,1.7158,0.6854,,1.8912,,,
2015-11-30,1.1575,1.7622,,1.3486,,1.6341,1.7149,0.6819,,1.9075,,,
2015-12-01,1.1632,1.7647,,1.3557,,1.6449,1.7082,0.6847,,1.9272,,,
2015-12-02,1.1572,1.7714,,1.3515,,1.6498,1.6922,0.6863,,1.9164,,,
2015-12-03,1.16,1.7656,,1.3456,,1.6471,1.6866,0.6852,,1.9148,,,
2015-12-04,1.1463,1.7602,,1.3414,,1.6552,1.6769,0.6849,,1.929,,,
2015-12-07,1.1597,1.7634,,1.3465,,1.6605,1.6833,0.6868,,1.966,,,
2015-12-08,1.1593,1.7608,,1.347,,1.6577,1.6831,0.6839,,1.9846,,,
2015-12-09,1.1464,1.7578,,1.3467,,1.6504,1.6813,0.6816,,1.9947,,,
2015-12-10,1.1456,1.7401,,1.3441,,1.6536,1.6607,0.6786,,2.0005,,,
2015-12-11,1.1365,1.7451,,1.3354,,1.6515,1.6592,0.6765,,1.9877,,,
2015-12-14,1.1276,1.7303,,1.3304,,1.6293,1.6525,0.668,,1.9432,,,
2015-12-15,1.1328,1.7292,,1.3274,,1.6479,1.6469,0.6679,,1.9534,,,
2015-12-16,1.1339,1.7306,,1.3343,,1.6679,1.656,0.6714,,1.97,,,
2015-12-17,1.1441,1.7532,,1.3523,,1.6899,1.6856,0.6793,,2.0066,,,
2015-12-18,1.1362,1.7457,,1.3397,,1.6807,1.6734,0.6747,,2.0003,,,
2015-12-21,1.139,1.7351,,1.3261,,1.6762,1.6594,0.6713,,1.993,,,
2015-12-22,1.1557,1.7364,,1.3346,,1.6918,1.6643,0.671,,2.0038,,,
2015-12-23,1.1681,1.7423,,1.3374,,1.7038,1.6943,0.676,,2.0132,,,
2015-12-24,,,,,,,,,,,,,
2015-12-25,,,,,,,,,,,,,
2015-12-28,1.1634,1.7507,,1.343,,1.7024,1.693,0.6809,,2.0219,,,
2015-12-29,1.1643,1.7596,,1.3509,,1.7234,1.7033,0.6835,,2.0439,,,
2015-12-30,1.1657,1.7597,,1.3551,,1.7244,1.711,0.6775,,2.0348,,,
2015-12-31,1.177,1.7775,,1.3237,,1.7302,1.6172,0.6777,,1.9639,,,
2016-01-01,,,,,,,,,,,,,
2016-01-04,1.1647,1.7536,,1.2996,,1.6902,1.5903,0.6662,,1.9783,,,
2016-01-05,1.1724,1.7667,,1.3056,,1.7393,1.6209,0.6674,,2.0223,,,
2016-01-06,1.1836,1.768,,1.3081,,1.7534,1.6386,0.6722,,2.0336,,,
2016-01-07,1.1747,1.7588,,1.3026,,1.7396,1.6234,0.6679,,1.9941,,,
2016-01-08,1.1868,1.7688,,1.3014,,1.747,1.618,0.6683,,1.9756,,,
2016-01-11,1.1801,1.7701,,1.2886,,1.7089,1.5981,0.6625,,1.9644,,,
2016-01-12,1.1762,1.7782,,1.2905,,1.7306,1.5939,0.6616,,1.9652,,,
2016-01-13,1.1791,1.7849,,1.2913,,1.7388,1.5958,0.6595,,1.9326,,,
2016-01-14,1.1695,1.7786,,1.2869,,1.696,1.5859,0.6557,,1.8732,,,
2016-01-15,1.1674,1.7758,,1.2837,,1.6915,1.5902,0.6527,,1.877,,,
2016-01-18,1.1612,1.7657,,1.276,,1.7091,1.5848,0.6436,,1.8672,,,
2016-01-19,1.1661,1.7713,,1.2822,,1.7206,1.5878,0.6494,,1.897,,,
2016-01-20,1.1519,1.752,,1.2717,,1.6968,1.5736,0.6394,,1.8769,,,
2016-01-21,1.1327,1.7327,,1.2549,,1.6695,1.5683,0.6277,,1.836,,,
2016-01-22,1.1422,1.7544,,1.2788,,1.6808,1.5719,0.6338,,1.8437,,,
2016-01-25,,,,,,,,,,,,,
2016-01-26,1.1351,1.7488,,1.2728,,1.6537,1.574,0.6255,,1.836,,,
2016-01-27,1.1352,1.7452,,1.2771,,1.6691,1.5786,0.6226,,1.8157,,,
2016-01-28,1.1431,1.7585,,1.283,,1.6645,1.5961,0.6217,,1.7479,,,
2016-01-29,1.1631,1.7703,,1.2996,,1.6826,1.6682,0.6162,,1.7251,,,
2016-02-01,,,,,,,,,,,,,
2016-02-02,1.166,1.7678,,1.3006,,1.6821,1.6325,0.6149,,1.7003,,,
2016-02-03,1.1603,1.7588,,1.2867,,1.6583,1.6237,0.6132,,1.7105,,,
2016-02-04,1.1697,1.7606,,1.3008,,1.6603,1.6359,0.618,,1.7038,,,
2016-02-05,1.1647,1.757,,1.304,,1.6548,1.6473,0.6157,,1.6897,,,
2016-02-08,,,,,,,,,,,,,
2016-02-09,,,,,,,,,,,,,
2016-02-10,1.162,1.7517,,1.3008,,1.647,1.6132,0.6095,,1.6689,,,
2016-02-11,1.1643,1.7512,,1.301,,1.6419,1.6219,0.6076,,1.666,,,
2016-02-12,1.1521,1.7553,,1.3008,,1.6295,1.6266,0.6057,,1.6452,,,
2016-02-15,1.1503,1.7602,,1.3034,,1.644,1.6372,0.6067,,1.6472,,,
2016-02-16,1.1552,1.7673,,1.3139,,1.664,1.6448,0.6089,,1.6487,,,
2016-02-17,1.1707,1.773,,1.3093,,1.6526,1.6719,0.6106,,1.6663,,,
2016-02-18,1.1769,1.7792,,1.3162,,1.6595,1.6835,0.6206,,1.6841,,,
2016-02-19,1.1702,1.7768,,1.3123,,1.6591,1.6694,0.6235,,1.6942,,,
2016-02-22,1.1695,1.7806,,1.3144,,1.6662,1.6445,0.6262,,1.7128,,,
2016-02-23,1.1743,1.7856,,1.3191,,1.6723,1.6497,0.6274,,1.7252,,,
2016-02-24,1.1638,1.7778,,1.314,,1.6655,1.6539,0.6223,,1.7133,,,
2016-02-25,1.1626,1.7779,,1.3108,,1.6384,1.6427,0.6195,,1.6977,,,
2016-02-26,1.157,1.7784,,1.3184,,1.6232,1.6398,0.6228,,1.7014,,,
2016-02-29,1.1543,1.7707,,1.3178,,1.6211,1.6301,0.6215,,1.6792,,,
2016-03-01,1.16,1.7771,,1.3284,,1.6236,1.6364,0.6276,,1.6962,,,
2016-03-02,1.1789,1.7823,,1.3404,,1.6368,1.6419,0.6284,,1.694,,,
2016-03-03,1.1814,1.7825,,1.3348,,1.6333,1.6452,0.6292,,1.6977,,,
2016-03-04,1.1719,1.7673,,1.3471,,1.6295,1.6356,0.6301,,1.6999,,,
2016-03-07,1.1747,1.7664,,1.3498,,1.6119,1.6435,0.628,,1.6725,,,
2016-03-08,1.1632,1.7647,,1.3438,,1.6073,1.6396,0.626,,1.6446,,,
2016-03-09,1.1654,1.7666,,1.3381,,1.6048,1.6427,0.6267,,1.6667,,,
2016-03-10,1.1692,1.7626,,1.3468,,1.6201,1.6487,0.6263,,1.6872,,,
2016-03-11,1.1723,1.7701,,1.3481,,1.6193,1.67,0.6285,,1.6958,,,
2016-03-14,1.1822,1.7746,,1.3473,,1.6232,1.6812,0.6309,,1.6945,,,
2016-03-15,1.1841,1.7667,,1.3471,,1.6167,1.6801,0.6338,,1.6923,,,
2016-03-16,1.1931,1.7584,,1.3556,,1.614,1.6724,0.6382,,1.6886,,,
2016-03-17,1.1993,1.7599,,1.3658,,1.6205,1.6816,0.6461,,1.69,,,
2016-03-18,1.2118,1.7675,,1.3761,,1.6452,1.6815,0.6525,,1.6989,,,
2016-03-21,1.2254,1.7731,,1.3743,,1.633,1.6826,0.6521,,1.684,,,
2016-03-22,1.2388,1.7766,,1.3771,,1.6167,1.6865,0.6593,,1.6706,,,
2016-03-23,1.2332,1.7793,,1.3755,,1.6164,1.6723,0.6568,,1.6697,,,
2016-03-24,1.2208,1.7756,,1.3694,,1.6189,1.6669,0.6563,,1.6764,,,
2016-03-25,1.2229,1.7736,,1.3575,,1.6224,1.6485,0.653,,1.6778,,,
2016-03-28,1.2299,1.7715,,1.3581,,1.6238,1.6455,0.6519,,1.6749,,,
2016-03-29,1.2358,1.7804,,1.3726,,1.6281,1.654,0.653,,1.6776,,,
2016-03-30,1.2419,1.7776,,1.3807,,1.5964,1.6591,0.6524,,1.6883,,,
2016-03-31,1.2494,1.8322,,1.373,,1.6027,1.6505,0.6571,,1.5948,,,
2016-04-01,1.2477,1.8261,,1.3643,,1.5976,1.6455,0.655,,1.5942,,,
2016-04-04,1.2513,1.8346,,1.3796,,1.6052,1.6503,0.6567,,1.5937,,,
2016-04-05,1.2566,1.827,,1.3728,,1.6067,1.6441,0.6555,,1.5972,,,
2016-04-06,1.2609,1.8279,,1.3694,,1.6185,1.6515,0.6569,,1.5933,,,
2016-04-07,1.2686,1.8278,,1.384,,1.6074,1.6378,0.6588,,1.6038,,,
2016-04-08,1.2725,1.8248,,1.3808,,1.6199,1.6391,0.6607,,1.6003,,,
2016-04-11,1.2632,1.8158,,1.3781,,1.6219,1.7175,0.6631,,1.5924,,,
2016-04-12,1.2637,1.8199,,1.3826,,1.6225,1.7085,0.6633,,1.5919,,,
2016-04-13,1.2526,1.8267,,1.3883,,1.6287,1.7172,0.6664,,1.5944,,,
2016-04-14,1.2563,1.8195,,1.3894,,1.6286,1.7098,0.6659,,1.5892,,,
2016-04-15,1.2556,1.8251,,1.3944,,1.628,1.7144,0.6683,,1.5884,,,
2016-04-18,1.2498,1.8303,,1.3817,,1.6291,1.7099,0.6624,,1.58,,,
2016-04-19,1.2468,1.8335,,1.3762,,1.6692,1.7071,0.7366,,1.5667,,,
2016-04-20,1.2546,1.8269,,1.3761,,1.6686,1.7014,0.7387,,1.5562,,,
2016-04-21,1.2718,1.8352,,1.3824,,1.6707,1.7085,0.7387,,1.559,,,
2016-04-22,1.2545,1.8381,,1.3826,,1.6655,1.703,0.7399,,1.5653,,,
2016-04-25,1.2553,1.8467,,1.3746,,1.6727,1.7004,0.7343,,1.5046,,,
2016-04-26,1.2266,1.8334,,1.3615,,1.6599,1.6902,0.7255,,1.4567,,,
2016-04-27,1.2294,1.8279,,1.3606,,1.6663,1.6919,0.7282,,1.4693,,,
2016-04-28,1.2358,1.8111,,1.3556,,1.6589,1.6941,0.7276,,1.4546,,,
2016-04-29,1.2257,1.7966,,1.3506,,1.6526,1.6937,0.7296,,1.4469,,,
2016-05-02,,,,,,,,,,,,,
2016-05-03,1.2115,1.7729,,1.3346,,1.6427,1.6731,0.7472,,1.4194,,,
2016-05-04,1.229,1.785,,1.3388,,1.6457,1.6731,0.7465,,1.4469,,,
2016-05-05,1.2293,1.7792,,1.3331,,1.6397,1.6569,0.7452,,1.4671,,,
2016-05-06,1.2311,1.774,,1.3434,,1.6208,1.6576,0.746,,1.4678,,,
2016-05-09,1.2329,1.7802,,1.3473,,1.5883,1.6444,0.7464,,1.4518,,,
2016-05-10,1.2306,1.7835,,1.3484,,1.6194,1.6446,0.7402,,1.4709,,,
2016-05-11,1.2348,1.7894,,1.3538,,1.6185,1.648,0.7466,,1.4695,,,
2016-05-12,1.2453,1.7901,,1.3515,,1.623,1.6554,0.7449,,1.4688,,,
2016-05-13,1.2445,1.7905,,1.3252,,1.5976,1.6364,0.7437,,1.4512,,,
2016-05-16,1.2387,1.7844,,1.3178,,1.583,1.6324,0.7398,,1.4442,,,
2016-05-17,1.2346,1.7855,,1.3263,,1.6084,1.6442,0.7391,,1.4582,,,
2016-05-18,1.2297,1.7886,,1.3301,,1.6013,1.6424,0.7375,,1.4435,,,
2016-05-19,1.2341,1.8024,,1.3211,,1.6069,1.6498,0.7386,,1.4482,,,
2016-05-20,1.2386,1.7989,,1.3205,,1.614,1.638,0.7351,,1.451,,,
2016-05-23,1.2398,1.7992,,1.3239,,1.6157,1.6504,0.7393,,1.4747,,,
2016-05-24,1.2299,1.8003,,1.3139,,1.6095,1.6359,0.735,,1.4831,,,
2016-05-25,1.2287,1.7975,,1.3174,,1.615,1.6387,0.7337,,1.4901,,,
2016-05-26,1.2144,1.7951,,1.3156,,1.6193,1.6434,0.7346,,1.4775,,,
2016-05-27,1.2122,1.8117,,1.3166,,1.6262,1.6446,0.7326,,1.4838,,,
2016-05-30,1.2231,1.796,,1.2653,,1.6145,1.6353,0.7305,,1.4789,,,
2016-05-31,1.2246,1.79,,1.2616,,1.6162,1.6344,0.7384,,1.5027,,,
2016-06-01,1.2238,1.7928,,1.3078,,1.6158,1.6293,0.7359,,1.4902,,,
2016-06-02,1.2226,1.7954,,1.3143,,1.6092,1.6352,0.7338,,1.4957,,,
2016-06-03,1.2306,1.7953,,1.3198,,1.6095,1.6419,0.7354,,1.5047,,,
2016-06-06,1.2289,1.7992,,1.3265,,1.6101,1.6496,0.7342,,1.5019,,,
2016-06-07,1.2399,1.8116,,1.3296,,1.6359,1.6773,0.7416,,1.5159,,,
2016-06-08,1.2323,1.8137,,1.3248,,1.6384,1.6692,0.741,,1.5058,,,
2016-06-09,1.2321,1.8068,,1.3172,,1.6315,1.6671,0.7397,,1.5058,,,
2016-06-10,1.2315,1.8126,,1.3111,,1.6092,1.6631,0.7388,,1.5149,,,
2016-06-13,1.2164,1.8058,,1.3024,,1.5956,1.659,0.7354,,1.5058,,,
2016-06-14,1.2208,1.8025,,1.2965,,1.5976,1.6563,0.7325,,1.5009,,,
2016-06-15,1.2089,1.8102,,1.2995,,1.5915,1.6612,0.7299,,1.4869,,,
2016-06-16,1.2056,1.7948,,1.288,,1.5733,1.6557,0.7295,,1.4716,,,
2016-06-17,1.2047,1.8112,,1.2956,,1.5775,1.6611,0.7284,,1.4625,,,
2016-06-20,1.2089,1.8099,,1.3023,,1.5857,1.6686,0.731,,1.4528,,,
2016-06-21,1.2138,1.8141,,1.291,,1.5901,1.6593,0.7356,,1.4639,,,
2016-06-22,,,,,,,,,,,,,
2016-06-23,1.2149,1.8122,,1.2861,,1.5873,1.6626,0.7336,,1.4611,,,
2016-06-24,1.2067,1.8029,,1.2806,,1.5796,1.6547,0.7224,,1.4458,,,
2016-06-27,1.1993,1.8015,,1.2575,,1.5869,1.6578,0.7174,,1.4437,,,
2016-06-28,1.2029,1.8125,,1.2334,,1.5817,1.6571,0.7238,,1.4564,,,
2016-06-29,1.2108,1.8183,,1.2395,,1.5965,1.6625,0.7283,,1.4766,,,
2016-06-30,1.2146,1.8254,,1.2415,,1.6087,1.6093,0.7233,,1.5691,,,
2016-07-01,1.2127,1.8233,,1.2441,,1.6032,1.6116,0.7229,,1.5639,,,
2016-07-04,1.2164,1.8356,,1.2497,,1.6077,1.6124,0.7206,,1.5743,,,
2016-07-05,1.2174,1.8399,,1.2462,,1.6203,1.6084,0.7226,,1.5755,,,
2016-07-06,,,,,,,,,,,,,
2016-07-07,,,,,,,,,,,,,
2016-07-08,1.221,1.8342,,1.2476,,1.6069,1.5947,0.7221,,1.5748,,,
2016-07-11,1.2217,1.8485,,1.2483,,1.6301,1.6062,0.7173,,1.5696,,,
2016-07-12,1.2225,1.8448,,1.2476,,1.622,1.6023,0.7163,,1.58,,,
2016-07-13,1.2301,1.8511,,1.2462,,1.6308,1.6035,0.7413,,1.5852,,,
2016-07-14,1.2291,1.8517,,1.2382,,1.6276,1.5928,0.7405,,1.58,,,
2016-07-15,1.2354,1.8673,,1.2456,,1.6422,1.5946,0.7353,,1.593,,,
2016-07-18,1.2277,1.8691,,1.2459,,1.6316,1.6023,0.7384,,1.6189,,,
2016-07-19,1.2399,1.8815,,1.2472,,1.6304,1.6077,0.7363,,1.6399,,,
2016-07-20,1.2362,1.8781,,1.2474,,1.6423,1.6095,0.7379,,1.6414,,,
2016-07-21,1.2295,1.872,,1.2367,,1.6371,1.6057,0.7345,,1.631,,,
2016-07-22,1.235,1.8697,,1.2324,,1.6342,1.6039,0.7368,,1.6325,,,
2016-07-25,1.2435,1.8787,,1.2413,,1.641,1.6094,0.739,,1.631,,,
2016-07-26,1.2333,1.879,,1.239,,1.6358,1.6015,0.7368,,1.6264,,,
2016-07-27,1.237,1.8559,,1.2446,,1.6402,1.6048,0.7374,,1.6153,,,
2016-07-28,1.2296,1.8503,,1.2426,,1.6375,1.6065,0.7394,,1.6323,,,
2016-07-29,1.2238,1.8495,,1.2399,,1.6307,1.6012,0.7362,,1.6279,,,
2016-08-01,1.2277,1.8586,,1.2483,,1.637,1.6081,0.7346,,1.6464,,,
2016-08-02,1.22,1.8588,,1.2441,,1.6318,1.6067,0.7313,,1.6316,,,
2016-08-03,1.2175,1.8518,,1.2296,,1.6262,1.6049,0.7347,,1.6246,,,
2016-08-04,1.2249,1.8586,,1.2392,,1.6311,1.6465,0.74,,1.632,,,
2016-08-05,1.2214,1.8632,,1.2469,,1.6361,1.6767,0.7437,,1.6158,,,
2016-08-08,1.2335,1.8744,,1.2539,,1.64,1.6717,0.7431,,1.6136,,,
2016-08-09,1.2304,1.8818,,1.2508,,1.6466,1.6667,0.7455,,1.6181,,,
2016-08-10,1.2308,1.8905,,1.2499,,1.6538,1.6637,0.7476,,1.6225,,,
2016-08-11,1.2307,1.8853,,1.261,,1.6557,1.6716,0.7457,,1.6233,,,
2016-08-12,1.2239,1.8827,,1.2635,,1.6617,1.6777,0.7528,,1.6309,,,
2016-08-15,1.2278,1.8859,,1.2645,,1.669,1.6861,0.7548,,1.65,,,
2016-08-16,1.2371,1.8875,,1.2718,,1.6742,1.6856,0.7581,,1.6529,,,
2016-08-17,1.2326,1.877,,1.2688,,1.6645,1.6854,0.7595,,1.6507,,,
2016-08-18,1.2358,1.8739,,1.268,,1.66,1.7,0.7579,,1.6368,,,
2016-08-19,1.226,1.867,,1.2636,,1.6596,1.7127,0.756,,1.6141,,,
2016-08-22,1.2312,1.8621,,1.265,,1.6589,1.712,0.7578,,1.6255,,,
2016-08-23,1.2296,1.8542,,1.2649,,1.6531,1.7092,0.755,,1.6137,,,
2016-08-24,1.2268,1.8474,,1.2617,,1.6502,1.708,0.7563,,1.6118,,,
2016-08-25,1.2303,1.8452,,1.2578,,1.6495,1.6981,0.7563,,1.6085,,,
2016-08-26,1.2283,1.8526,,1.2605,,1.6505,1.7005,0.7575,,1.6077,,,
2016-08-29,1.2243,1.8473,,1.2616,,1.6454,1.6961,0.7582,,1.629,,,
2016-08-30,1.2319,1.841,,1.2589,,1.6495,1.7072,0.7599,,1.6202,,,
2016-08-31,,,,,,,,,,,,,
2016-09-01,1.2243,1.8491,,1.2515,,1.6416,1.698,0.7579,,1.6334,,,
2016-09-02,1.2244,1.8552,,1.2546,,1.6456,1.7016,0.7592,,1.6371,,,
2016-09-05,1.2263,1.8627,,1.2596,,1.6559,1.7091,0.759,,1.6473,,,
2016-09-06,1.2327,1.8667,,1.2663,,1.6647,1.724,0.7621,,1.6495,,,
2016-09-07,1.2359,1.8692,,1.2695,,1.6629,1.7094,0.7671,,1.6569,,,
2016-09-08,1.2408,1.8622,,1.2707,,1.6655,1.7179,0.7685,,1.6726,,,
2016-09-09,1.2424,1.8592,,1.2661,,1.664,1.7189,0.7662,,1.6563,,,
2016-09-12,,,,,,,,,,,,,
2016-09-13,1.2336,1.8496,,1.2569,,1.6577,1.7129,0.7634,,1.6285,,,
2016-09-14,1.232,1.842,,1.2431,,1.6518,1.714,0.7621,,1.6255,,,
2016-09-15,1.2327,1.837,,1.2404,,1.652,1.7097,0.7599,,1.6456,,,
2016-09-16,,,,,,,,,,,,,
2016-09-19,1.2248,1.8395,,1.2387,,1.6387,1.7069,0.7611,,1.6515,,,
2016-09-20,1.2298,1.8386,,1.2415,,1.6498,1.7072,0.7588,,1.6493,,,
2016-09-21,1.2313,1.8382,,1.2408,,1.6591,1.7161,0.7613,,1.6574,,,
2016-09-22,1.2379,1.8473,,1.2482,,1.6716,1.7309,0.769,,1.6662,,,
2016-09-23,1.2447,1.8473,,1.2432,,1.6752,1.7343,0.7713,,1.6698,,,
2016-09-26,1.2402,1.8503,,1.2528,,1.6775,1.7356,0.77,,1.6984,,,
2016-09-27,1.2281,1.8485,,1.2456,,1.6812,1.735,0.7659,,1.6954,,,
2016-09-28,1.2317,1.8497,,1.249,,1.6748,1.7377,0.7682,,1.7061,,,
2016-09-29,1.2372,1.8569,,1.2521,,1.6828,1.7344,0.7719,,1.6971,,,
2016-09-30,1.2104,1.8005,,1.2184,,1.6638,1.6844,0.7647,,1.6412,,,
2016-10-03,,,,,,,,,,,,,
2016-10-04,1.2268,1.7988,,1.2262,,1.6734,1.6857,0.7635,,1.6539,,,
2016-10-05,1.2265,1.7977,,1.2293,,1.6668,1.6722,0.7645,,1.6428,,,
2016-10-06,1.2237,1.7964,,1.2317,,1.6658,1.6647,0.7655,,1.6372,,,
2016-10-07,1.2253,1.7921,,1.2281,,1.6631,1.6359,0.7637,,1.6489,,,
2016-10-10,1.2247,1.7951,,1.2265,,1.6683,1.6342,0.7621,,1.6483,,,
2016-10-11,1.2273,1.7992,,1.2301,,1.6763,1.6436,0.7621,,1.6475,,,
2016-10-12,1.2253,1.7995,,1.229,,1.6664,1.6466,0.7587,,1.6548,,,
2016-10-13,1.2203,1.7992,,1.2274,,1.6636,1.6388,0.7599,,1.6686,,,
2016-10-14,1.2235,1.7945,,1.2241,,1.6633,1.6405,0.7633,,1.6728,,,
2016-10-17,1.227,1.7938,,1.223,,1.6614,1.6382,0.763,,1.6731,,,
2016-10-18,1.2395,1.7976,,1.2354,,1.6662,1.6461,0.7647,,1.6775,,,
2016-10-19,1.2453,1.7945,,1.237,,1.6714,1.6437,0.764,,1.6877,,,
2016-10-20,1.2377,1.7995,,1.2344,,1.6775,1.6412,0.7621,,1.6761,,,
2016-10-21,1.2383,1.805,,1.2417,,1.681,1.6503,0.7625,,1.6761,,,
2016-10-24,1.2468,1.8093,,1.2465,,1.6893,1.6473,0.7602,,1.676,,,
