Date,construction,consumer products,energy,finance,healthcare,industrial,plantation,property,REIT,tech,telco,transport,utilities
2015-07-31,284.79,599.87,,15469.56,,142.21,7412.02,1206.37,,22.55,,,
2015-08-03,283.34,604.41,,15464.0,,143.45,7406.43,1202.15,,22.5,,,
2015-08-04,281.19,596.65,,15425.88,,142.52,7357.26,1197.43,,22.24,,,
2015-08-05,282.89,596.99,,15426.01,,143.0,7382.53,1202.54,,22.31,,,
2015-08-06,277.15,592.77,,15295.62,,140.6,7258.81,1188.89,,21.84,,,
2015-08-07,269.9,590.57,,15218.45,,139.15,7227.84,1181.29,,21.4,,,
2015-08-10,266.33,581.61,,14948.14,,135.66,7180.53,1153.45,,20.38,,,
2015-08-11,263.95,579.22,,14705.21,,134.72,7154.67,1150.26,,20.26,,,
2015-08-12,254.12,568.84,,14333.99,,132.07,7075.36,1123.86,,19.24,,,
2015-08-13,258.38,572.84,,14549.19,,133.39,7062.74,1139.87,,20.09,,,
2015-08-14,253.6,563.8,,14282.82,,132.05,6993.99,1125.61,,19.53,,,
2015-08-17,247.08,557.07,,14072.63,,130.06,6870.37,1109.26,,18.79,,,
2015-08-18,241.59,557.53,,14210.87,,130.64,6848.29,1108.16,,19.33,,,
2015-08-19,243.73,562.28,,14249.6,,130.81,6864.47,1114.99,,20.03,,,
2015-08-20,245.76,559.18,,14242.18,,130.47,6850.14,1109.15,,20.18,,,
2015-08-21,245.45,560.08,,14132.32,,129.51,6869.39,1103.5,,19.83,,,
2015-08-24,236.05,550.0,,13675.61,,126.15,6715.88,1074.79,,19.05,,,
2015-08-25,239.24,553.44,,13815.29,,128.28,6706.97,1072.84,,19.17,,,
2015-08-26,241.92,554.31,,13914.16,,128.72,6762.38,1079.08,,19.13,,,
2015-08-27,246.87,561.84,,14210.3,,130.78,6796.11,1093.19,,19.59,,,
2015-08-28,249.53,562.51,,14363.38,,131.81,6825.07,1098.3,,19.57,,,
2015-08-31,,,,,,,,,,,,,
2015-09-01,249.41,558.64,,14263.39,,131.79,6779.06,1100.08,,19.66,,,
2015-09-02,252.03,556.71,,13988.37,,131.61,6834.4,1099.21,,19.7,,,
2015-09-03,253.15,559.08,,14091.66,,132.52,6839.25,1106.91,,19.96,,,
2015-09-04,254.02,557.87,,13924.63,,132.18,6813.29,1107.93,,19.99,,,
2015-09-07,250.25,553.53,,13897.11,,132.75,6799.18,1105.38,,20.26,,,
2015-09-08,250.5,557.11,,14026.62,,133.11,6782.5,1109.32,,20.43,,,
2015-09-09,254.51,560.32,,14177.71,,133.61,6833.88,1121.67,,20.8,,,
2015-09-10,255.53,564.62,,14216.79,,133.71,6905.33,1123.87,,20.72,,,
2015-09-11,254.52,566.38,,14015.9,,133.79,6890.07,1136.64,,20.72,,,
2015-09-14,260.27,566.9,,14239.33,,133.72,7062.07,1140.27,,20.81,,,
2015-09-15,266.65,566.45,,14310.03,,133.81,7106.69,1147.67,,20.84,,,
2015-09-16,,,,,,,,,,,,,
2015-09-17,271.99,571.17,,14556.37,,135.87,7183.59,1159.41,,21.2,,,
2015-09-18,271.42,569.92,,14556.72,,136.25,7108.62,1160.27,,21.25,,,
2015-09-21,269.08,567.33,,14253.49,,135.6,7004.62,1155.79,,20.94,,,
2015-09-22,269.76,566.58,,14189.02,,136.13,6994.46,1158.54,,21.06,,,
2015-09-23,263.17,566.42,,14011.56,,135.26,6932.7,1158.04,,20.98,,,
2015-09-24,,,,,,,,,,,,,
2015-09-25,261.28,570.35,,13979.72,,136.14,6945.61,1160.99,,21.11,,,
2015-09-28,263.23,566.75,,13930.22,,136.45,6970.69,1166.47,,21.1,,,
2015-09-29,260.88,560.47,,13818.23,,136.39,6987.07,1158.57,,20.95,,,
2015-09-30,261.34,564.06,,13914.36,,137.07,7157.85,1156.0,,21.27,,,
2015-10-01,262.39,566.2,,13975.69,,137.01,7355.17,1155.19,,21.28,,,
2015-10-02,262.66,567.28,,13944.41,,137.04,7303.17,1152.39,,21.47,,,
2015-10-05,265.79,569.5,,14121.76,,138.63,7326.62,1159.55,,21.61,,,
2015-10-06,267.85,571.52,,14237.96,,139.75,7356.85,1156.17,,21.89,,,
2015-10-07,279.57,577.57,,14477.42,,141.74,7445.73,1165.98,,22.07,,,
2015-10-08,270.73,576.0,,14411.73,,141.16,7397.14,1166.44,,22.03,,,
2015-10-09,275.9,580.19,,14500.61,,142.19,7462.98,1176.86,,21.86,,,
2015-10-12,277.68,579.65,,14497.63,,142.8,7490.63,1183.51,,21.73,,,
2015-10-13,278.08,582.08,,14585.23,,142.26,7497.38,1183.34,,21.96,,,
2015-10-14,,,,,,,,,,,,,
2015-10-15,274.91,583.3,,14660.65,,142.38,7461.94,1179.58,,22.07,,,
2015-10-16,274.61,581.19,,14711.11,,142.65,7500.06,1182.99,,22.27,,,
2015-10-19,275.29,580.72,,14755.99,,142.91,7516.23,1180.17,,22.36,,,
2015-10-20,276.24,579.17,,14606.55,,143.08,7487.4,1185.14,,22.25,,,
2015-10-21,276.39,579.14,,14644.49,,143.9,7528.53,1193.62,,22.83,,,
2015-10-22,275.94,581.0,,14594.81,,144.64,7513.94,1205.75,,23.24,,,
2015-10-23,278.09,584.45,,14613.38,,145.84,7607.48,1209.98,,23.09,,,
2015-10-26,277.17,585.32,,14598.02,,144.88,7636.86,1198.14,,22.79,,,
2015-10-27,275.33,584.53,,14507.47,,144.73,7583.86,1188.07,,22.57,,,
2015-10-28,273.43,582.31,,14402.61,,144.61,7567.17,1190.29,,22.67,,,
2015-10-29,274.21,580.58,,14187.31,,143.85,7540.82,1186.07,,22.81,,,
2015-10-30,272.66,581.41,,14161.21,,144.64,7540.21,1186.87,,22.93,,,
2015-11-02,273.67,580.41,,14141.27,,144.25,7534.38,1198.22,,22.87,,,
2015-11-03,272.02,587.18,,14268.37,,145.67,7557.51,1209.2,,23.19,,,
2015-11-04,272.85,588.05,,14339.86,,146.08,7604.96,1212.16,,23.36,,,
2015-11-05,274.38,586.03,,14333.14,,146.4,7632.54,1212.53,,23.59,,,
2015-11-06,274.21,588.01,,14330.03,,146.92,7704.74,1218.35,,23.7,,,
2015-11-09,274.61,587.29,,14322.62,,147.18,7721.9,1220.51,,24.01,,,
2015-11-10,,,,,,,,,,,,,
2015-11-11,271.58,585.69,,14056.35,,146.93,7614.28,1209.09,,23.78,,,
2015-11-12,270.59,584.72,,14121.1,,147.26,7521.61,1213.34,,23.87,,,
2015-11-13,269.62,583.77,,14093.2,,147.25,7512.82,1203.42,,24.11,,,
2015-11-16,270.54,581.96,,14058.26,,146.8,7482.82,1198.0,,23.79,,,
2015-11-17,271.02,585.98,,14078.0,,147.75,7489.19,1199.37,,24.2,,,
2015-11-18,272.46,587.16,,14006.47,,147.86,7480.18,1197.99,,24.31,,,
2015-11-19,271.46,589.1,,14032.71,,148.21,7453.33,1195.28,,24.44,,,
2015-11-20,273.28,590.76,,14078.27,,148.36,7498.52,1198.25,,24.85,,,
2015-11-23,274.56,589.84,,14135.16,,148.83,7502.73,1197.08,,25.03,,,
2015-11-24,275.49,586.77,,14088.06,,149.03,7511.53,1197.97,,24.76,,,
2015-11-25,276.8,589.0,,14130.44,,148.77,7520.57,1192.35,,24.25,,,
2015-11-26,278.52,589.95,,14138.02,,148.38,7513.83,1193.05,,24.19,,,
2015-11-27,277.04,587.29,,14134.62,,147.24,7599.69,1191.94,,24.03,,,
2015-11-30,274.85,586.8,,14100.82,,146.89,7596.7,1186.32,,24.24,,,
2015-12-01,276.19,587.66,,14200.63,,147.91,7567.65,1191.18,,24.49,,,
2015-12-02,274.85,589.86,,14190.26,,148.36,7497.2,1193.99,,24.34,,,
2015-12-03,275.52,587.95,,14119.68,,148.22,7472.53,1192.19,,24.32,,,
2015-12-04,272.74,586.16,,14090.33,,148.94,7430.38,1191.64,,24.5,,,
2015-12-07,275.92,587.21,,14149.89,,149.46,7458.45,1194.87,,24.97,,,
2015-12-08,275.83,586.35,,14151.99,,149.21,7457.31,1189.81,,25.2,,,
2015-12-09,272.77,585.37,,14143.0,,148.56,7449.49,1185.9,,25.34,,,
2015-12-10,272.57,579.45,,14107.75,,148.86,7358.69,1180.61,,25.41,,,
2015-12-11,269.7,581.14,,14016.79,,148.51,7352.65,1175.81,,25.27,,,
2015-12-14,268.29,576.21,,13951.92,,146.67,7322.99,1162.27,,24.69,,,
2015-12-15,269.54,575.83,,13910.58,,148.35,7297.52,1162.03,,24.82,,,
2015-12-16,269.8,576.31,,13977.79,,150.15,7337.6,1168.14,,25.03,,,
2015-12-17,272.24,583.8,,14172.48,,152.13,7467.46,1181.87,,25.5,,,
2015-12-18,270.35,581.32,,14039.46,,151.31,7413.99,1173.97,,25.42,,,
2015-12-21,271.03,577.82,,13895.35,,150.89,7352.66,1168.56,,25.31,,,
2015-12-22,274.99,578.26,,13983.41,,152.3,7374.24,1167.99,,25.45,,,
2015-12-23,277.94,580.24,,14013.94,,153.38,7505.73,1176.76,,25.57,,,
2015-12-24,,,,,,,,,,,,,
2015-12-25,,,,,,,,,,,,,
2015-12-28,276.82,583.06,,14064.79,,153.25,7500.02,1185.21,,25.68,,,
2015-12-29,277.04,586.03,,14148.66,,155.14,7545.26,1189.76,,25.96,,,
2015-12-30,277.06,586.75,,14186.79,,155.21,7580.57,1182.19,,25.83,,,
2015-12-31,276.24,589.21,,14159.21,,155.64,7619.64,1187.63,,25.45,,,
2016-01-01,,,,,,,,,,,,,
2016-01-04,273.35,581.3,,13902.09,,152.04,7503.42,1167.5,,25.65,,,
2016-01-05,275.17,585.69,,13967.12,,156.47,7650.73,1170.68,,26.22,,,
2016-01-06,277.8,586.15,,14009.51,,157.74,7733.44,1180.23,,26.36,,,
2016-01-07,275.7,583.09,,13933.8,,156.5,7651.43,1173.83,,25.84,,,
2016-01-08,278.56,586.41,,13918.59,,157.17,7626.19,1171.58,,25.6,,,
2016-01-11,276.99,586.87,,13770.66,,153.74,7564.88,1162.13,,25.45,,,
2016-01-12,276.07,589.55,,13791.03,,155.69,7550.4,1161.0,,25.47,,,
2016-01-13,276.73,591.78,,13789.46,,156.44,7559.32,1161.46,,25.05,,,
2016-01-14,274.48,589.71,,13728.84,,152.59,7512.89,1154.7,,24.28,,,
2016-01-15,274.0,588.76,,13691.38,,152.19,7532.75,1149.4,,24.33,,,
2016-01-18,272.55,585.41,,13611.3,,151.57,7505.14,1133.59,,24.2,,,
2016-01-19,273.7,587.27,,13683.57,,152.63,7519.29,1143.81,,24.58,,,
2016-01-20,270.36,580.86,,13570.16,,150.09,7452.77,1126.24,,24.32,,,
2016-01-21,265.85,574.33,,13381.9,,148.11,7427.66,1105.68,,23.79,,,
2016-01-22,268.08,581.53,,13629.51,,149.11,7458.8,1116.53,,23.89,,,
2016-01-25,,,,,,,,,,,,,
2016-01-26,266.43,579.69,,13552.54,,147.74,7470.29,1102.7,,23.79,,,
2016-01-27,266.36,578.5,,13596.22,,149.12,7491.81,1099.28,,23.52,,,
2016-01-28,268.22,582.91,,13669.7,,148.7,7574.52,1097.89,,22.64,,,
2016-01-29,272.9,586.78,,13882.41,,150.33,7916.2,1111.47,,22.35,,,
2016-02-01,,,,,,,,,,,,,
2016-02-02,273.51,586.22,,13865.72,,150.28,7747.86,1110.14,,22.91,,,
2016-02-03,272.21,583.26,,13708.99,,148.24,7706.59,1106.94,,23.05,,,
2016-02-04,274.41,583.92,,13859.81,,148.46,7764.94,1115.64,,22.96,,,
2016-02-05,273.23,582.71,,13897.68,,148.05,7819.89,1111.56,,22.77,,,
2016-02-08,,,,,,,,,,,,,
2016-02-09,,,,,,,,,,,,,
2016-02-10,271.02,580.95,,13850.71,,147.53,7659.23,1105.19,,22.48,,,
2016-02-11,271.56,580.77,,13839.63,,147.1,7700.4,1101.88,,22.44,,,
2016-02-12,268.73,582.12,,13836.7,,145.99,7722.81,1098.39,,22.16,,,
2016-02-15,268.31,583.76,,13875.43,,147.21,7772.27,1100.25,,22.2,,,
2016-02-16,269.48,586.14,,13996.93,,148.99,7808.46,1104.35,,22.22,,,
2016-02-17,273.1,588.05,,13952.65,,148.04,7935.81,1107.37,,22.45,,,
2016-02-18,274.55,590.08,,14022.75,,148.78,7990.46,1122.96,,22.69,,,
2016-02-19,272.98,589.28,,13986.46,,148.76,7924.58,1128.18,,22.83,,,
2016-02-22,272.83,590.58,,14007.55,,149.44,7857.88,1133.27,,23.08,,,
2016-02-23,273.96,592.25,,14056.61,,149.98,7882.8,1135.32,,23.25,,,
2016-02-24,271.52,589.62,,13998.12,,149.0,7903.06,1126.27,,23.09,,,
2016-02-25,271.24,589.61,,13962.04,,146.57,7850.03,1121.23,,22.88,,,
2016-02-26,269.93,589.78,,14028.51,,145.21,7837.09,1127.27,,22.93,,,
2016-02-29,269.65,587.39,,14018.62,,144.88,7791.11,1124.54,,22.63,,,
2016-03-01,271.01,589.52,,14140.12,,145.11,7821.5,1135.7,,22.85,,,
2016-03-02,275.44,591.22,,14268.24,,146.29,7848.88,1136.99,,22.82,,,
2016-03-03,276.02,591.31,,14225.65,,145.99,7864.59,1138.46,,22.87,,,
2016-03-04,273.8,589.82,,14363.96,,145.64,7819.09,1140.27,,22.9,,,
2016-03-07,274.48,589.57,,14393.48,,144.04,7857.92,1136.46,,22.54,,,
2016-03-08,271.79,589.02,,14339.44,,143.56,7839.53,1132.79,,22.16,,,
2016-03-09,272.35,589.68,,14284.22,,143.35,7854.01,1134.21,,22.46,,,
2016-03-10,273.26,588.32,,14368.6,,144.72,7882.63,1133.37,,22.74,,,
2016-03-11,274.0,590.85,,14381.83,,144.65,7983.43,1137.47,,22.85,,,
2016-03-14,276.31,592.35,,14376.5,,145.04,8036.46,1141.81,,22.84,,,
2016-03-15,276.77,589.69,,14369.92,,144.51,8031.01,1145.35,,22.81,,,
2016-03-16,278.96,586.95,,14461.59,,144.27,7994.78,1153.31,,22.76,,,
2016-03-17,280.44,587.43,,14577.81,,144.85,8038.3,1167.46,,22.78,,,
2016-03-18,283.35,589.99,,14711.17,,147.07,8037.55,1180.79,,22.9,,,
2016-03-21,286.53,591.86,,14681.88,,145.63,8041.82,1179.85,,22.7,,,
2016-03-22,289.68,593.02,,14697.96,,144.18,8060.25,1192.87,,22.52,,,
2016-03-23,288.36,593.92,,14670.9,,143.94,7992.79,1188.45,,22.51,,,
2016-03-24,285.46,592.69,,14614.62,,144.16,7967.31,1187.52,,22.6,,,
2016-03-25,285.95,592.1,,14489.4,,143.81,7879.18,1181.7,,22.62,,,
2016-03-28,287.57,591.41,,14494.1,,143.93,7864.63,1179.9,,22.58,,,
2016-03-29,288.95,594.38,,14639.83,,144.33,7905.01,1181.9,,22.62,,,
2016-03-30,290.38,593.43,,14736.08,,144.48,7931.19,1187.43,,22.77,,,
2016-03-31,289.54,595.77,,14766.19,,144.67,7868.59,1186.32,,22.67,,,
2016-04-01,289.11,593.76,,14682.12,,144.2,7846.29,1182.55,,22.66,,,
2016-04-04,289.94,596.55,,14853.02,,144.71,7875.03,1185.81,,22.74,,,
2016-04-05,291.16,594.05,,14776.11,,144.87,7845.69,1183.71,,22.79,,,
2016-04-06,292.18,593.95,,14743.87,,145.94,7880.78,1186.25,,22.74,,,
2016-04-07,293.98,593.97,,14907.54,,144.92,7816.04,1189.93,,22.89,,,
2016-04-08,294.88,592.98,,14872.54,,145.3,7821.52,1190.48,,22.84,,,
2016-04-11,292.72,590.09,,14822.79,,145.04,7810.37,1184.74,,22.73,,,
2016-04-12,292.85,591.43,,14873.44,,145.1,7770.0,1184.58,,22.73,,,
2016-04-13,290.27,593.63,,14941.93,,145.66,7809.03,1190.16,,22.76,,,
2016-04-14,291.12,591.29,,14959.41,,145.64,7775.89,1189.26,,22.69,,,
2016-04-15,290.95,593.12,,15034.7,,145.59,7785.25,1194.12,,22.68,,,
2016-04-18,289.59,594.16,,14894.25,,145.11,7771.08,1185.3,,22.56,,,
2016-04-19,288.88,595.82,,14837.38,,144.59,7755.36,1183.65,,22.37,,,
2016-04-20,290.7,593.72,,14844.54,,144.55,7729.64,1187.1,,22.22,,,
2016-04-21,294.67,596.39,,14913.42,,145.39,7761.91,1187.09,,22.26,,,
2016-04-22,290.68,597.33,,14908.65,,145.07,7750.86,1187.03,,22.35,,,
2016-04-25,290.77,600.15,,14817.11,,144.57,7740.79,1181.33,,21.48,,,
2016-04-26,284.13,595.84,,14702.1,,143.46,7695.32,1167.48,,20.8,,,
2016-04-27,284.77,594.07,,14682.46,,144.01,7703.11,1171.79,,20.98,,,
2016-04-28,286.34,588.61,,14636.28,,143.46,7712.9,1170.86,,20.77,,,
2016-04-29,283.99,583.9,,14587.3,,142.92,7710.85,1172.65,,20.66,,,
2016-05-02,,,,,,,,,,,,,
2016-05-03,280.98,576.23,,14409.32,,141.64,7621.09,1167.54,,20.36,,,
2016-05-04,285.02,580.17,,14445.31,,141.9,7621.22,1166.44,,20.76,,,
2016-05-05,285.09,578.3,,14380.34,,141.38,7548.13,1164.42,,21.05,,,
2016-05-06,285.52,576.64,,14484.63,,140.33,7551.42,1165.63,,21.06,,,
2016-05-09,285.93,578.64,,14511.0,,137.47,7491.44,1166.3,,20.83,,,
2016-05-10,285.4,579.73,,14527.48,,140.16,7492.74,1156.57,,21.1,,,
2016-05-11,286.37,581.63,,14604.15,,140.1,7507.98,1166.51,,21.08,,,
2016-05-12,288.8,581.88,,14581.1,,140.5,7541.16,1164.01,,21.07,,,
2016-05-13,288.62,582.0,,14305.03,,138.31,7455.46,1162.08,,20.82,,,
2016-05-16,287.27,580.29,,14224.44,,137.04,7437.61,1155.96,,20.72,,,
2016-05-17,286.33,580.65,,14307.76,,139.25,7490.77,1154.79,,20.92,,,
2016-05-18,285.19,581.67,,14350.69,,138.63,7482.6,1152.26,,20.71,,,
2016-05-19,286.22,586.29,,14267.19,,139.12,7516.1,1154.09,,20.78,,,
2016-05-20,287.27,585.12,,14248.32,,139.73,7462.65,1148.52,,20.82,,,
2016-05-23,287.58,585.22,,14291.42,,139.88,7518.73,1155.18,,21.15,,,
2016-05-24,285.26,585.57,,14188.08,,139.35,7453.47,1148.4,,21.27,,,
2016-05-25,284.99,584.68,,14243.39,,139.84,7465.75,1146.33,,21.37,,,
2016-05-26,281.68,583.89,,14241.27,,140.21,7487.58,1147.85,,21.19,,,
2016-05-27,281.17,589.28,,14250.52,,140.81,7492.56,1144.71,,21.28,,,
2016-05-30,283.71,584.16,,14207.23,,139.79,7450.97,1141.36,,21.21,,,
2016-05-31,283.72,583.4,,14169.43,,139.94,7446.92,1153.87,,21.55,,,
2016-06-01,283.53,584.32,,14154.57,,139.96,7423.67,1149.96,,21.37,,,
2016-06-02,283.25,585.19,,14220.95,,139.39,7450.26,1146.66,,21.45,,,
2016-06-03,285.1,585.13,,14277.28,,139.42,7480.58,1149.12,,21.58,,,
2016-06-06,284.72,586.42,,14345.24,,139.47,7516.46,1146.85,,21.54,,,
2016-06-07,287.27,590.46,,14377.18,,141.46,7641.58,1158.1,,21.74,,,
2016-06-08,285.47,591.17,,14330.23,,141.94,7604.82,1157.41,,21.59,,,
2016-06-09,285.41,588.93,,14252.93,,141.34,7595.18,1155.31,,21.59,,,
2016-06-10,285.25,590.82,,14191.1,,140.01,7577.29,1154.01,,21.72,,,
2016-06-13,281.76,588.6,,14102.09,,138.82,7558.77,1148.71,,21.59,,,
2016-06-14,282.78,587.58,,14042.4,,138.99,7546.65,1143.83,,21.52,,,
2016-06-15,280.03,590.09,,14072.36,,138.47,7568.64,1139.84,,21.32,,,
2016-06-16,279.26,585.07,,13955.93,,136.9,7543.87,1138.99,,21.1,,,
2016-06-17,279.07,590.43,,14035.93,,137.33,7568.37,1137.18,,20.97,,,
2016-06-20,280.03,590.01,,14104.19,,138.06,7602.24,1141.32,,20.83,,,
2016-06-21,281.17,591.38,,14129.17,,138.45,7559.97,1148.51,,20.99,,,
2016-06-22,,,,,,,,,,,,,
2016-06-23,281.44,590.75,,14131.36,,138.22,7575.2,1145.41,,20.95,,,
2016-06-24,279.52,587.73,,14074.91,,137.55,7539.27,1127.92,,20.73,,,
2016-06-27,277.8,587.29,,14010.07,,138.21,7553.26,1120.04,,20.7,,,
2016-06-28,278.64,590.85,,14038.45,,138.49,7550.27,1130.11,,20.86,,,
2016-06-29,280.46,592.75,,14109.36,,139.83,7574.63,1137.06,,21.15,,,
2016-06-30,282.07,596.06,,14205.21,,140.45,7563.67,1132.85,,21.2,,,
2016-07-01,281.63,595.38,,14234.0,,139.99,7574.4,1128.55,,21.13,,,
2016-07-04,282.51,599.38,,14298.5,,140.14,7591.72,1128.37,,21.27,,,
2016-07-05,282.74,600.77,,14258.66,,141.23,7573.52,1131.5,,21.29,,,
2016-07-06,,,,,,,,,,,,,
2016-07-07,,,,,,,,,,,,,
2016-07-08,283.56,598.93,,14274.31,,140.29,7517.37,1128.26,,21.28,,,
2016-07-11,283.73,603.59,,14282.6,,141.32,7575.14,1132.19,,21.21,,,
2016-07-12,283.91,602.37,,14274.24,,140.62,7558.76,1130.86,,21.35,,,
2016-07-13,285.67,604.47,,14259.08,,141.4,7564.16,1169.47,,21.42,,,
2016-07-14,285.44,604.66,,14167.52,,141.14,7522.92,1168.22,,21.35,,,
2016-07-15,286.89,609.77,,14252.12,,142.04,7531.31,1160.19,,21.52,,,
2016-07-18,285.11,610.35,,14254.84,,141.12,7566.93,1164.55,,21.87,,,
2016-07-19,287.94,614.42,,14270.47,,141.04,7592.65,1164.29,,22.16,,,
2016-07-20,287.11,613.31,,14272.57,,142.07,7601.07,1166.7,,22.18,,,
2016-07-21,285.55,611.33,,14149.76,,141.62,7583.1,1161.35,,22.04,,,
2016-07-22,286.82,610.55,,14101.64,,141.37,7574.5,1164.95,,22.06,,,
2016-07-25,288.81,613.51,,14202.08,,142.21,7600.2,1164.84,,22.04,,,
2016-07-26,286.42,613.59,,14175.85,,141.5,7563.36,1161.52,,22.01,,,
2016-07-27,287.28,606.04,,14240.53,,141.67,7578.84,1162.38,,21.86,,,
2016-07-28,285.57,604.23,,14217.43,,141.44,7586.97,1165.53,,22.09,,,
2016-07-29,284.23,603.98,,14186.45,,140.85,7562.24,1160.5,,22.03,,,
2016-08-01,286.46,607.62,,14283.49,,141.64,7593.3,1159.92,,22.29,,,
2016-08-02,284.66,607.69,,14236.0,,141.19,7586.92,1155.08,,22.09,,,
2016-08-03,284.08,605.29,,14070.82,,140.71,7578.44,1160.38,,22.14,,,
2016-08-04,285.83,607.53,,14179.46,,141.13,7559.58,1166.14,,22.24,,,
2016-08-05,284.87,609.03,,14267.76,,141.58,7696.71,1172.02,,22.02,,,
2016-08-08,287.7,612.69,,14347.59,,141.91,7674.03,1171.02,,21.99,,,
2016-08-09,286.97,615.08,,14335.47,,142.48,7651.22,1174.74,,22.05,,,
2016-08-10,287.09,617.96,,14326.37,,143.11,7637.65,1178.13,,22.11,,,
2016-08-11,287.06,616.24,,14453.41,,143.28,7673.64,1175.17,,22.12,,,
2016-08-12,285.48,615.4,,14482.18,,143.8,7701.47,1186.31,,22.23,,,
2016-08-15,286.37,616.47,,14492.91,,143.86,7739.46,1189.49,,22.49,,,
2016-08-16,288.55,616.97,,14577.29,,144.31,7737.45,1194.6,,22.53,,,
2016-08-17,287.51,613.56,,14541.85,,143.48,7737.87,1196.92,,22.5,,,
2016-08-18,288.25,612.53,,14533.5,,143.09,7804.45,1194.38,,22.31,,,
2016-08-19,285.97,610.28,,14482.5,,143.05,7862.06,1191.34,,22.0,,,
2016-08-22,287.19,608.69,,14498.7,,142.99,7858.86,1193.41,,22.16,,,
2016-08-23,286.81,606.11,,14497.59,,142.49,7846.08,1188.99,,22.0,,,
2016-08-24,286.15,603.89,,14460.71,,142.24,7840.76,1191.08,,21.97,,,
2016-08-25,286.96,603.18,,14415.45,,142.18,7795.75,1191.09,,21.94,,,
2016-08-26,286.51,605.59,,14446.27,,142.27,7806.67,1193.02,,21.93,,,
2016-08-29,285.58,603.86,,14458.66,,141.84,7786.66,1197.99,,22.22,,,
2016-08-30,287.35,601.82,,14428.02,,142.19,7836.84,1200.71,,22.1,,,
2016-08-31,,,,,,,,,,,,,
2016-09-01,285.81,603.4,,14343.77,,141.85,7794.98,1197.16,,22.28,,,
2016-09-02,285.84,605.42,,14379.36,,142.18,7811.42,1199.34,,22.33,,,
2016-09-05,286.29,607.85,,14436.43,,142.77,7843.94,1194.1,,22.47,,,
2016-09-06,287.77,609.15,,14512.94,,143.53,7911.79,1198.87,,22.5,,,
2016-09-07,288.51,610.0,,14550.55,,143.38,7845.25,1206.69,,22.6,,,
2016-09-08,289.67,607.75,,14564.21,,143.59,7883.83,1208.95,,22.82,,,
2016-09-09,290.04,606.79,,14511.25,,143.46,7888.52,1205.32,,22.59,,,
2016-09-12,,,,,,,,,,,,,
2016-09-13,287.97,603.64,,14405.88,,142.92,7861.25,1200.88,,22.21,,,
2016-09-14,287.61,601.21,,14247.78,,142.41,7865.96,1198.9,,22.17,,,
2016-09-15,287.78,599.55,,14216.88,,142.43,7846.61,1195.34,,22.44,,,
2016-09-16,,,,,,,,,,,,,
2016-09-19,285.93,600.36,,14197.01,,141.29,7833.68,1198.29,,22.52,,,
2016-09-20,287.1,600.1,,14229.79,,142.25,7835.12,1194.65,,22.49,,,
2016-09-21,287.44,599.95,,14221.95,,143.07,7875.59,1198.59,,22.6,,,
2016-09-22,288.98,602.91,,14305.73,,144.15,7943.14,1210.7,,22.72,,,
2016-09-23,290.57,602.96,,14249.42,,144.47,7958.34,1214.09,,22.77,,,
2016-09-26,289.51,603.92,,14358.39,,144.66,7964.13,1212.09,,22.81,,,
2016-09-27,286.7,603.32,,14276.12,,144.99,7961.44,1205.6,,22.77,,,
2016-09-28,287.43,603.73,,14314.95,,144.44,7973.86,1209.24,,22.91,,,
2016-09-29,288.74,606.07,,14350.79,,145.13,7958.89,1215.05,,22.79,,,
2016-09-30,284.63,603.7,,14158.29,,144.4,7920.1,1204.2,,22.55,,,
2016-10-03,,,,,,,,,,,,,
2016-10-04,288.49,603.14,,14249.84,,145.12,7949.49,1209.86,,22.72,,,
2016-10-05,288.4,602.75,,14285.04,,144.55,7886.47,1211.42,,22.58,,,
2016-10-06,287.75,602.35,,14312.44,,144.47,7851.23,1213.06,,22.5,,,
2016-10-07,288.12,600.92,,14271.16,,144.23,7890.5,1212.99,,22.66,,,
2016-10-10,287.99,601.91,,14252.8,,144.68,7884.23,1210.41,,22.65,,,
2016-10-11,288.62,603.29,,14294.32,,145.38,7929.16,1210.39,,22.64,,,
2016-10-12,288.14,603.4,,14281.27,,146.09,7943.55,1205.27,,22.74,,,
2016-10-13,286.95,603.9,,14263.41,,145.9,7906.1,1207.03,,22.93,,,
2016-10-14,287.7,602.31,,14225.37,,145.88,7914.57,1212.5,,22.99,,,
2016-10-17,288.53,602.08,,14211.46,,145.71,7903.19,1212.14,,23.0,,,
2016-10-18,291.48,603.37,,14355.76,,146.13,7940.86,1214.88,,23.06,,,
2016-10-19,292.83,602.33,,14374.61,,146.59,7929.8,1211.95,,23.2,,,
2016-10-20,291.05,604.03,,14344.69,,147.13,7917.86,1209.07,,23.04,,,
2016-10-21,291.2,605.86,,14429.34,,147.45,7961.36,1209.86,,23.04,,,
2016-10-24,293.2,607.32,,14485.31,,148.18,7946.84,1206.22,,23.04,,,
2016-10-25,291.65,605.19,,14570.46,,147.94,7924.99,1201.72,,22.88,,,
2016-10-26,290.43,601.93,,14540.64,,147.29,7957.33,1198.71,,22.96,,,
2016-10-27,292.8,601.8,,14482.52,,147.47,7955.67,1198.21,,22.93,,,
2016-10-28,292.22,604.31,,14526.05,,147.12,7957.51,1199.03,,22.92,,,
2016-10-31,290.84,605.93,,14581.81,,147.19,7909.78,1199.49,,22.89,,,
